trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
3517,10:44:00,10:44:00,8101395,15,,0,0,
3517,10:47:00,10:48:00,8100079,16,,0,0,
3517,10:51:00,10:51:00,8103644,17,,0,0,
3517,10:53:00,10:53:00,8101093,18,,0,0,
3517,10:56:00,11:04:00,8100085,19,,0,0,
3517,11:06:00,11:06:00,8101094,20,,0,0,
3517,11:09:00,11:10:00,8101090,21,,0,0,
3517,11:13:00,11:14:00,8101239,22,,0,0,
3517,11:19:00,11:19:00,8100849,23,,0,0,
3517,11:23:00,11:24:00,8100078,24,,0,0,
3517,11:29:00,11:29:00,8101505,25,,0,0,
3517,11:32:00,11:33:00,8100077,26,,0,0,
3517,11:38:00,11:38:00,8101393,27,,0,0,
3517,11:42:00,11:43:00,8101075,28,,0,0,
3517,11:46:00,11:47:00,8100096,29,,0,0,
3517,11:52:00,11:52:00,8100573,30,,0,0,
3517,11:56:00,11:56:00,8100076,31,,1,0,
3518,11:08:00,11:08:00,8100076,1,,0,1,
3518,11:12:00,11:12:00,8100573,2,,0,0,
3518,11:17:00,11:18:00,8100096,3,,0,0,
3518,11:21:00,11:22:00,8101075,4,,0,0,
3518,11:25:00,11:26:00,8101393,5,,0,0,
3518,11:31:00,11:32:00,8100077,6,,0,0,
3518,11:34:00,11:35:00,8101505,7,,0,0,
3518,11:40:00,11:42:00,8100078,8,,0,0,
3518,11:45:00,11:45:00,8100849,9,,0,0,
3518,11:50:00,11:51:00,8101239,10,,0,0,
3518,11:55:00,11:55:00,8101090,11,,0,0,
3518,11:58:00,11:58:00,8101094,12,,0,0,
3518,12:00:00,12:02:00,8100085,13,,0,0,
3518,12:04:00,12:05:00,8101093,14,,0,0,
3518,12:07:00,12:07:00,8103644,15,,0,0,
3518,12:10:00,12:11:00,8100079,16,,0,0,
3518,12:14:00,12:14:00,8101395,17,,0,0,
3518,12:16:00,12:17:00,8100080,18,,0,0,
3518,12:20:00,12:20:00,8101676,19,,0,0,
3518,12:24:00,12:24:00,8100081,20,,0,0,
3518,12:27:00,12:28:00,8101157,21,,0,0,
3518,12:31:00,12:31:00,8100797,22,,0,0,
3518,12:36:00,12:36:00,8101496,23,,0,0,
3518,12:39:00,12:54:00,8100147,24,,0,0,
3518,13:02:00,13:02:00,8101877,25,,0,0,
3518,13:05:00,13:06:00,8101783,26,,0,0,
3518,13:09:00,13:10:00,8100086,27,,0,0,
3518,13:13:00,13:13:00,8101238,28,,0,0,
3518,13:15:00,13:15:00,8100781,29,,0,0,
3518,13:19:00,13:19:00,8101447,30,,0,0,
3518,13:26:00,13:37:00,8100092,31,,0,0,
3518,13:42:00,13:42:00,8101126,32,,0,0,
3518,13:45:00,13:46:00,8100419,33,,0,0,
3518,13:48:00,13:48:00,8101241,34,,0,0,
3518,13:53:00,13:53:00,8101055,35,,0,0,
3518,13:58:00,14:00:00,8100149,36,,0,0,
3518,14:04:00,14:04:00,8100146,37,,0,0,
3518,14:08:00,14:08:00,8100657,38,,0,0,
3518,14:12:00,14:12:00,8100145,39,,0,0,
3518,14:15:00,14:16:00,8101005,40,,0,0,
3518,14:19:00,14:19:00,8100144,41,,0,0,
3518,14:24:00,14:24:00,8101274,42,,0,0,
3518,14:29:00,14:31:00,8100143,43,,0,0,
3518,14:34:00,14:34:00,8102042,44,,0,0,
3518,14:37:00,14:37:00,8100141,45,,1,0,
3519,09:44:00,09:44:00,8100270,1,,0,1,
3519,09:47:00,09:48:00,8101720,2,,0,0,
3519,09:50:00,09:51:00,8100529,3,,0,0,
3519,09:55:00,09:55:00,8100862,4,,0,0,
3519,10:01:00,10:02:00,8101598,5,,0,0,
3519,10:06:00,10:06:00,8100745,6,,0,0,
3519,10:11:00,10:11:00,8101284,7,,0,0,
3519,10:21:00,10:22:00,8100056,8,,0,0,
3519,10:25:00,10:25:00,8101375,9,,0,0,
3519,10:27:00,10:28:00,8101267,10,,0,0,
3519,10:30:00,10:31:00,8100368,11,,0,0,
3519,10:35:00,10:35:00,8100382,12,,0,0,
3519,10:38:00,10:39:00,8100148,13,,0,0,
3519,10:42:00,10:42:00,8100147,14,,1,0,
3520,09:44:00,09:44:00,8100270,1,,0,1,
3520,09:47:00,09:48:00,8101720,2,,0,0,
3520,09:50:00,09:51:00,8100529,3,,0,0,
3520,09:55:00,09:55:00,8100862,4,,0,0,
3520,10:01:00,10:02:00,8101598,5,,0,0,
3520,10:06:00,10:06:00,8100745,6,,0,0,
3520,10:11:00,10:11:00,8101284,7,,0,0,
3520,10:21:00,10:22:00,8100056,8,,0,0,
3520,10:25:00,10:25:00,8101375,9,,0,0,
3520,10:27:00,10:28:00,8101267,10,,0,0,
3520,10:30:00,10:31:00,8100368,11,,0,0,
3520,10:35:00,10:35:00,8100382,12,,0,0,
3520,10:38:00,10:39:00,8100148,13,,0,0,
3520,10:42:00,10:50:00,8100147,14,,0,0,
3521,10:42:00,10:50:00,8100147,14,,0,0,
3521,10:52:00,10:53:00,8101496,15,,0,0,
3521,10:57:00,10:58:00,8100797,16,,0,0,
3521,11:00:00,11:01:00,8101157,17,,0,0,
3521,11:04:00,11:04:00,8100081,18,,0,0,
3521,11:08:00,11:08:00,8101676,19,,0,0,
3521,11:11:00,11:12:00,8100080,20,,0,0,
3521,11:14:00,11:14:00,8101395,21,,0,0,
3521,11:17:00,11:18:00,8100079,22,,0,0,
3521,11:21:00,11:21:00,8103644,23,,0,0,
3521,11:23:00,11:23:00,8101093,24,,0,0,
3521,11:26:00,11:28:00,8100085,25,,0,0,
3521,11:30:00,11:30:00,8101094,26,,0,0,
3521,11:33:00,11:34:00,8101090,27,,0,0,
3521,11:37:00,11:38:00,8101239,28,,0,0,
3521,11:43:00,11:43:00,8100849,29,,0,0,
3521,11:47:00,11:47:00,8100078,30,,1,0,
3522,13:18:00,13:18:00,8100147,1,,0,1,
3522,13:21:00,13:22:00,8100148,2,,0,0,
3522,13:25:00,13:25:00,8100382,3,,0,0,
3522,13:29:00,13:30:00,8100368,4,,0,0,
3522,13:32:00,13:33:00,8101267,5,,0,0,
3522,13:36:00,13:36:00,8101375,6,,0,0,
3522,13:40:00,13:41:00,8100056,7,,0,0,
3522,13:50:00,13:51:00,8101284,8,,0,0,
3522,13:55:00,13:56:00,8100745,9,,0,0,
3522,14:00:00,14:02:00,8101598,10,,0,0,
3522,14:07:00,14:07:00,8100862,11,,0,0,
3522,14:11:00,14:12:00,8100529,12,,0,0,
3522,14:14:00,14:15:00,8101720,13,,0,0,
3522,14:18:00,14:18:00,8100270,14,,1,0,
3523,12:12:00,12:12:00,8100078,1,,0,1,
3523,12:15:00,12:15:00,8100849,2,,0,0,
3523,12:20:00,12:21:00,8101239,3,,0,0,
3523,12:25:00,12:25:00,8101090,4,,0,0,
3523,12:28:00,12:28:00,8101094,5,,0,0,
3523,12:30:00,12:32:00,8100085,6,,0,0,
3523,12:34:00,12:35:00,8101093,7,,0,0,
3523,12:37:00,12:37:00,8103644,8,,0,0,
3523,12:40:00,12:41:00,8100079,9,,0,0,
3523,12:44:00,12:44:00,8101395,10,,0,0,
3523,12:46:00,12:47:00,8100080,11,,0,0,
3523,12:50:00,12:50:00,8101676,12,,0,0,
3523,12:54:00,12:54:00,8100081,13,,0,0,
3523,12:57:00,12:58:00,8101157,14,,0,0,
3523,13:01:00,13:01:00,8100797,15,,0,0,
3523,13:06:00,13:06:00,8101496,16,,0,0,
3523,13:09:00,13:18:00,8100147,17,,0,0,
3524,13:09:00,13:18:00,8100147,17,,0,0,
3524,13:21:00,13:22:00,8100148,18,,0,0,
3524,13:25:00,13:25:00,8100382,19,,0,0,
3524,13:29:00,13:30:00,8100368,20,,0,0,
3524,13:32:00,13:33:00,8101267,21,,0,0,
3524,13:36:00,13:36:00,8101375,22,,0,0,
3524,13:40:00,13:41:00,8100056,23,,0,0,
3524,13:50:00,13:51:00,8101284,24,,0,0,
3524,13:55:00,13:56:00,8100745,25,,0,0,
3524,14:00:00,14:02:00,8101598,26,,0,0,
3524,14:07:00,14:07:00,8100862,27,,0,0,
3524,14:11:00,14:12:00,8100529,28,,0,0,
3524,14:14:00,14:15:00,8101720,29,,0,0,
3524,14:18:00,14:18:00,8100270,30,,1,0,
3525,09:24:00,09:24:00,8100141,1,,0,1,
3525,09:26:00,09:26:00,8102042,2,,0,0,
3525,09:29:00,09:30:00,8100143,3,,0,0,
3525,09:34:00,09:34:00,8101274,4,,0,0,
3525,09:39:00,09:39:00,8100144,5,,0,0,
3525,09:42:00,09:43:00,8101005,6,,0,0,
3525,09:46:00,09:46:00,8100145,7,,0,0,
3525,09:50:00,09:50:00,8100657,8,,0,0,
3525,09:54:00,09:54:00,8100146,9,,0,0,
3525,09:59:00,10:00:00,8100149,10,,0,0,
3525,10:05:00,10:05:00,8101055,11,,0,0,
3525,10:09:00,10:10:00,8101241,12,,0,0,
3525,10:12:00,10:13:00,8100419,13,,0,0,
3525,10:16:00,10:16:00,8101126,14,,0,0,
3525,10:22:00,10:32:00,8100092,15,,0,0,
3525,10:38:00,10:39:00,8101447,16,,0,0,
3525,10:42:00,10:43:00,8100781,17,,0,0,
3525,10:44:00,10:45:00,8101238,18,,0,0,
3525,10:48:00,10:48:00,8100086,19,,0,0,
3525,10:52:00,10:52:00,8101783,20,,0,0,
3525,10:55:00,10:56:00,8101877,21,,0,0,
3525,11:04:00,11:20:00,8100147,22,,0,0,
3525,11:22:00,11:23:00,8101496,23,,0,0,
3525,11:27:00,11:28:00,8100797,24,,0,0,
3525,11:30:00,11:31:00,8101157,25,,0,0,
3525,11:34:00,11:34:00,8100081,26,,0,0,
3525,11:38:00,11:38:00,8101676,27,,0,0,
3525,11:41:00,11:42:00,8100080,28,,0,0,
3525,11:44:00,11:44:00,8101395,29,,0,0,
3525,11:47:00,11:48:00,8100079,30,,0,0,
3525,11:51:00,11:51:00,8103644,31,,0,0,
3525,11:53:00,11:53:00,8101093,32,,0,0,
3525,11:56:00,12:04:00,8100085,33,,0,0,
3525,12:06:00,12:06:00,8101094,34,,0,0,
3525,12:09:00,12:10:00,8101090,35,,0,0,
3525,12:13:00,12:14:00,8101239,36,,0,0,
3525,12:19:00,12:19:00,8100849,37,,0,0,
3525,12:23:00,12:24:00,8100078,38,,0,0,
3525,12:29:00,12:29:00,8101505,39,,0,0,
3525,12:32:00,12:33:00,8100077,40,,0,0,
3525,12:38:00,12:38:00,8101393,41,,0,0,
3525,12:42:00,12:43:00,8101075,42,,0,0,
3525,12:46:00,12:47:00,8100096,43,,0,0,
3525,12:52:00,12:52:00,8100573,44,,0,0,
3525,12:56:00,12:56:00,8100076,45,,1,0,
3526,12:08:00,12:08:00,8100076,1,,0,1,
3526,12:12:00,12:12:00,8100573,2,,0,0,
3526,12:17:00,12:18:00,8100096,3,,0,0,
3526,12:21:00,12:22:00,8101075,4,,0,0,
3526,12:25:00,12:26:00,8101393,5,,0,0,
3526,12:31:00,12:32:00,8100077,6,,0,0,
3526,12:34:00,12:35:00,8101505,7,,0,0,
3526,12:40:00,12:42:00,8100078,8,,0,0,
3526,12:45:00,12:45:00,8100849,9,,0,0,
3526,12:50:00,12:51:00,8101239,10,,0,0,
3526,12:55:00,12:55:00,8101090,11,,0,0,
3526,12:58:00,12:58:00,8101094,12,,0,0,
3526,13:00:00,13:02:00,8100085,13,,0,0,
3526,13:04:00,13:05:00,8101093,14,,0,0,
3526,13:07:00,13:07:00,8103644,15,,0,0,
3526,13:10:00,13:11:00,8100079,16,,0,0,
3526,13:14:00,13:14:00,8101395,17,,0,0,
3526,13:16:00,13:17:00,8100080,18,,0,0,
3526,13:20:00,13:20:00,8101676,19,,0,0,
3526,13:24:00,13:24:00,8100081,20,,0,0,
3526,13:27:00,13:28:00,8101157,21,,0,0,
3526,13:31:00,13:31:00,8100797,22,,0,0,
3526,13:36:00,13:36:00,8101496,23,,0,0,
3526,13:39:00,13:54:00,8100147,24,,0,0,
3526,14:02:00,14:02:00,8101877,25,,0,0,
3526,14:05:00,14:06:00,8101783,26,,0,0,
3526,14:09:00,14:10:00,8100086,27,,0,0,
3526,14:13:00,14:13:00,8101238,28,,0,0,
3526,14:15:00,14:15:00,8100781,29,,0,0,
3526,14:19:00,14:19:00,8101447,30,,0,0,
3526,14:26:00,14:37:00,8100092,31,,0,0,
3526,14:42:00,14:42:00,8101126,32,,0,0,
3526,14:45:00,14:46:00,8100419,33,,0,0,
3526,14:48:00,14:48:00,8101241,34,,0,0,
3526,14:53:00,14:53:00,8101055,35,,0,0,
3526,14:58:00,15:00:00,8100149,36,,0,0,
3526,15:04:00,15:04:00,8100146,37,,0,0,
3526,15:08:00,15:08:00,8100657,38,,0,0,
3526,15:12:00,15:12:00,8100145,39,,0,0,
3526,15:15:00,15:16:00,8101005,40,,0,0,
3526,15:19:00,15:19:00,8100144,41,,0,0,
3526,15:24:00,15:24:00,8101274,42,,0,0,
3526,15:29:00,15:31:00,8100143,43,,0,0,
3526,15:34:00,15:34:00,8102042,44,,0,0,
3526,15:37:00,15:37:00,8100141,45,,1,0,
3527,10:44:00,10:44:00,8100270,1,,0,1,
3527,10:47:00,10:48:00,8101720,2,,0,0,
3527,10:50:00,10:51:00,8100529,3,,0,0,
3527,10:55:00,10:55:00,8100862,4,,0,0,
3527,11:01:00,11:02:00,8101598,5,,0,0,
3527,11:06:00,11:06:00,8100745,6,,0,0,
3527,11:11:00,11:11:00,8101284,7,,0,0,
3527,11:21:00,11:22:00,8100056,8,,0,0,
3527,11:25:00,11:25:00,8101375,9,,0,0,
3527,11:27:00,11:28:00,8101267,10,,0,0,
3527,11:30:00,11:31:00,8100368,11,,0,0,
3527,11:35:00,11:35:00,8100382,12,,0,0,
3527,11:38:00,11:39:00,8100148,13,,0,0,
3527,11:42:00,11:42:00,8100147,14,,1,0,
3528,10:44:00,10:44:00,8100270,1,,0,1,
3528,10:47:00,10:48:00,8101720,2,,0,0,
3528,10:50:00,10:51:00,8100529,3,,0,0,
3528,10:55:00,10:55:00,8100862,4,,0,0,
3528,11:01:00,11:02:00,8101598,5,,0,0,
3528,11:06:00,11:06:00,8100745,6,,0,0,
3528,11:11:00,11:11:00,8101284,7,,0,0,
3528,11:21:00,11:22:00,8100056,8,,0,0,
3528,11:25:00,11:25:00,8101375,9,,0,0,
3528,11:27:00,11:28:00,8101267,10,,0,0,
3528,11:30:00,11:31:00,8100368,11,,0,0,
3528,11:35:00,11:35:00,8100382,12,,0,0,
3528,11:38:00,11:39:00,8100148,13,,0,0,
3528,11:42:00,11:50:00,8100147,14,,0,0,
3529,11:42:00,11:50:00,8100147,14,,0,0,
3529,11:52:00,11:53:00,8101496,15,,0,0,
3529,11:57:00,11:58:00,8100797,16,,0,0,
3529,12:00:00,12:01:00,8101157,17,,0,0,
3529,12:04:00,12:04:00,8100081,18,,0,0,
3529,12:08:00,12:08:00,8101676,19,,0,0,
3529,12:11:00,12:12:00,8100080,20,,0,0,
3529,12:14:00,12:14:00,8101395,21,,0,0,
3529,12:17:00,12:18:00,8100079,22,,0,0,
3529,12:21:00,12:21:00,8103644,23,,0,0,
3529,12:23:00,12:23:00,8101093,24,,0,0,
3529,12:26:00,12:28:00,8100085,25,,0,0,
3529,12:30:00,12:30:00,8101094,26,,0,0,
3529,12:33:00,12:34:00,8101090,27,,0,0,
3529,12:37:00,12:38:00,8101239,28,,0,0,
3529,12:43:00,12:43:00,8100849,29,,0,0,
3529,12:47:00,12:47:00,8100078,30,,1,0,
3530,14:18:00,14:18:00,8100147,1,,0,1,
3530,14:21:00,14:22:00,8100148,2,,0,0,
3530,14:25:00,14:25:00,8100382,3,,0,0,
3530,14:29:00,14:30:00,8100368,4,,0,0,
3530,14:32:00,14:33:00,8101267,5,,0,0,
3530,14:36:00,14:36:00,8101375,6,,0,0,
3530,14:40:00,14:41:00,8100056,7,,0,0,
3530,14:50:00,14:51:00,8101284,8,,0,0,
3530,14:55:00,14:56:00,8100745,9,,0,0,
3530,15:00:00,15:02:00,8101598,10,,0,0,
3530,15:07:00,15:07:00,8100862,11,,0,0,
3530,15:11:00,15:12:00,8100529,12,,0,0,
3530,15:14:00,15:15:00,8101720,13,,0,0,
3530,15:18:00,15:18:00,8100270,14,,1,0,
3531,13:12:00,13:12:00,8100078,1,,0,1,
3531,13:15:00,13:15:00,8100849,2,,0,0,
3531,13:20:00,13:21:00,8101239,3,,0,0,
3531,13:25:00,13:25:00,8101090,4,,0,0,
3531,13:28:00,13:28:00,8101094,5,,0,0,
3531,13:30:00,13:32:00,8100085,6,,0,0,
3531,13:34:00,13:35:00,8101093,7,,0,0,
3531,13:37:00,13:37:00,8103644,8,,0,0,
3531,13:40:00,13:41:00,8100079,9,,0,0,
3531,13:44:00,13:44:00,8101395,10,,0,0,
3531,13:46:00,13:47:00,8100080,11,,0,0,
3531,13:50:00,13:50:00,8101676,12,,0,0,
3531,13:54:00,13:54:00,8100081,13,,0,0,
3531,13:57:00,13:58:00,8101157,14,,0,0,
3531,14:01:00,14:01:00,8100797,15,,0,0,
3531,14:06:00,14:06:00,8101496,16,,0,0,
3531,14:09:00,14:18:00,8100147,17,,0,0,
3532,14:09:00,14:18:00,8100147,17,,0,0,
3532,14:21:00,14:22:00,8100148,18,,0,0,
3532,14:25:00,14:25:00,8100382,19,,0,0,
3532,14:29:00,14:30:00,8100368,20,,0,0,
3532,14:32:00,14:33:00,8101267,21,,0,0,
3532,14:36:00,14:36:00,8101375,22,,0,0,
3532,14:40:00,14:41:00,8100056,23,,0,0,
3532,14:50:00,14:51:00,8101284,24,,0,0,
3532,14:55:00,14:56:00,8100745,25,,0,0,
3532,15:00:00,15:02:00,8101598,26,,0,0,
3532,15:07:00,15:07:00,8100862,27,,0,0,
3532,15:11:00,15:12:00,8100529,28,,0,0,
3532,15:14:00,15:15:00,8101720,29,,0,0,
3532,15:18:00,15:18:00,8100270,30,,1,0,
3533,10:24:00,10:24:00,8100141,1,,0,1,
3533,10:26:00,10:26:00,8102042,2,,0,0,
3533,10:29:00,10:30:00,8100143,3,,0,0,
3533,10:34:00,10:34:00,8101274,4,,0,0,
3533,10:39:00,10:39:00,8100144,5,,0,0,
3533,10:42:00,10:43:00,8101005,6,,0,0,
3533,10:46:00,10:46:00,8100145,7,,0,0,
3533,10:50:00,10:50:00,8100657,8,,0,0,
3533,10:54:00,10:54:00,8100146,9,,0,0,
3533,10:59:00,11:00:00,8100149,10,,0,0,
3533,11:05:00,11:05:00,8101055,11,,0,0,
3533,11:09:00,11:10:00,8101241,12,,0,0,
3533,11:12:00,11:13:00,8100419,13,,0,0,
3533,11:16:00,11:16:00,8101126,14,,0,0,
3533,11:22:00,11:32:00,8100092,15,,0,0,
3533,11:38:00,11:39:00,8101447,16,,0,0,
3533,11:42:00,11:43:00,8100781,17,,0,0,
3533,11:44:00,11:45:00,8101238,18,,0,0,
3533,11:48:00,11:48:00,8100086,19,,0,0,
3533,11:52:00,11:52:00,8101783,20,,0,0,
3533,11:55:00,11:56:00,8101877,21,,0,0,
3533,12:04:00,12:20:00,8100147,22,,0,0,
3533,12:22:00,12:23:00,8101496,23,,0,0,
3533,12:27:00,12:28:00,8100797,24,,0,0,
3533,12:30:00,12:31:00,8101157,25,,0,0,
3533,12:34:00,12:34:00,8100081,26,,0,0,
3533,12:38:00,12:38:00,8101676,27,,0,0,
3533,12:41:00,12:42:00,8100080,28,,0,0,
3533,12:44:00,12:44:00,8101395,29,,0,0,
3533,12:47:00,12:48:00,8100079,30,,0,0,
3533,12:51:00,12:51:00,8103644,31,,0,0,
3533,12:53:00,12:53:00,8101093,32,,0,0,
3533,12:56:00,13:04:00,8100085,33,,0,0,
3533,13:06:00,13:06:00,8101094,34,,0,0,
3533,13:09:00,13:10:00,8101090,35,,0,0,
3533,13:13:00,13:14:00,8101239,36,,0,0,
3533,13:19:00,13:19:00,8100849,37,,0,0,
3533,13:23:00,13:24:00,8100078,38,,0,0,
3533,13:29:00,13:29:00,8101505,39,,0,0,
3533,13:32:00,13:33:00,8100077,40,,0,0,
3533,13:38:00,13:38:00,8101393,41,,0,0,
3533,13:42:00,13:43:00,8101075,42,,0,0,
3533,13:46:00,13:47:00,8100096,43,,0,0,
3533,13:52:00,13:52:00,8100573,44,,0,0,
3533,13:56:00,13:56:00,8100076,45,,1,0,
3534,13:08:00,13:08:00,8100076,1,,0,1,
3534,13:12:00,13:12:00,8100573,2,,0,0,
3534,13:17:00,13:18:00,8100096,3,,0,0,
3534,13:21:00,13:22:00,8101075,4,,0,0,
3534,13:25:00,13:26:00,8101393,5,,0,0,
3534,13:31:00,13:32:00,8100077,6,,0,0,
3534,13:34:00,13:35:00,8101505,7,,0,0,
3534,13:40:00,13:42:00,8100078,8,,0,0,
3534,13:45:00,13:45:00,8100849,9,,0,0,
3534,13:50:00,13:51:00,8101239,10,,0,0,
3534,13:55:00,13:55:00,8101090,11,,0,0,
3534,13:58:00,13:58:00,8101094,12,,0,0,
3534,14:00:00,14:02:00,8100085,13,,0,0,
3534,14:04:00,14:05:00,8101093,14,,0,0,
3534,14:07:00,14:07:00,8103644,15,,0,0,
3534,14:10:00,14:11:00,8100079,16,,0,0,
3534,14:14:00,14:14:00,8101395,17,,0,0,
3534,14:16:00,14:17:00,8100080,18,,0,0,
3534,14:20:00,14:20:00,8101676,19,,0,0,
3534,14:24:00,14:24:00,8100081,20,,0,0,
3534,14:27:00,14:28:00,8101157,21,,0,0,
3534,14:31:00,14:31:00,8100797,22,,0,0,
3534,14:36:00,14:36:00,8101496,23,,0,0,
3534,14:39:00,14:54:00,8100147,24,,0,0,
3534,15:02:00,15:02:00,8101877,25,,0,0,
3534,15:05:00,15:06:00,8101783,26,,0,0,
3534,15:09:00,15:10:00,8100086,27,,0,0,
3534,15:13:00,15:13:00,8101238,28,,0,0,
3534,15:15:00,15:15:00,8100781,29,,0,0,
3534,15:19:00,15:19:00,8101447,30,,0,0,
3534,15:26:00,15:37:00,8100092,31,,0,0,
3534,15:42:00,15:42:00,8101126,32,,0,0,
3534,15:45:00,15:46:00,8100419,33,,0,0,
3534,15:48:00,15:48:00,8101241,34,,0,0,
3534,15:53:00,15:53:00,8101055,35,,0,0,
3534,15:58:00,16:00:00,8100149,36,,0,0,
3534,16:04:00,16:04:00,8100146,37,,0,0,
3534,16:08:00,16:08:00,8100657,38,,0,0,
3534,16:12:00,16:12:00,8100145,39,,0,0,
3534,16:15:00,16:16:00,8101005,40,,0,0,
3534,16:19:00,16:19:00,8100144,41,,0,0,
3534,16:24:00,16:24:00,8101274,42,,0,0,
3534,16:29:00,16:31:00,8100143,43,,0,0,
3534,16:34:00,16:34:00,8102042,44,,0,0,
3534,16:37:00,16:37:00,8100141,45,,1,0,
3535,12:50:00,12:50:00,8100147,1,,0,1,
3535,12:52:00,12:53:00,8101496,2,,0,0,
3535,12:57:00,12:58:00,8100797,3,,0,0,
3535,13:00:00,13:01:00,8101157,4,,0,0,
3535,13:04:00,13:04:00,8100081,5,,0,0,
3535,13:08:00,13:08:00,8101676,6,,0,0,
3535,13:11:00,13:12:00,8100080,7,,0,0,
3535,13:14:00,13:14:00,8101395,8,,0,0,
3535,13:17:00,13:18:00,8100079,9,,0,0,
3535,13:21:00,13:21:00,8103644,10,,0,0,
3535,13:23:00,13:23:00,8101093,11,,0,0,
3535,13:26:00,13:28:00,8100085,12,,0,0,
3535,13:30:00,13:30:00,8101094,13,,0,0,
3535,13:33:00,13:34:00,8101090,14,,0,0,
3535,13:37:00,13:38:00,8101239,15,,0,0,
3535,13:43:00,13:43:00,8100849,16,,0,0,
3535,13:47:00,13:47:00,8100078,17,,1,0,
3536,15:18:00,15:18:00,8100147,1,,0,1,
3536,15:21:00,15:22:00,8100148,2,,0,0,
3536,15:25:00,15:25:00,8100382,3,,0,0,
3536,15:29:00,15:30:00,8100368,4,,0,0,
3536,15:32:00,15:33:00,8101267,5,,0,0,
3536,15:36:00,15:36:00,8101375,6,,0,0,
3536,15:40:00,15:41:00,8100056,7,,0,0,
3536,15:50:00,15:51:00,8101284,8,,0,0,
3536,15:55:00,15:56:00,8100745,9,,0,0,
3536,16:00:00,16:02:00,8101598,10,,0,0,
3536,16:07:00,16:07:00,8100862,11,,0,0,
3536,16:11:00,16:12:00,8100529,12,,0,0,
3536,16:14:00,16:15:00,8101720,13,,0,0,
3536,16:18:00,16:18:00,8100270,14,,1,0,
3537,14:12:00,14:12:00,8100078,1,,0,1,
3537,14:15:00,14:15:00,8100849,2,,0,0,
3537,14:20:00,14:21:00,8101239,3,,0,0,
3537,14:25:00,14:25:00,8101090,4,,0,0,
3537,14:28:00,14:28:00,8101094,5,,0,0,
3537,14:30:00,14:32:00,8100085,6,,0,0,
3537,14:34:00,14:35:00,8101093,7,,0,0,
3537,14:37:00,14:37:00,8103644,8,,0,0,
3537,14:40:00,14:41:00,8100079,9,,0,0,
3537,14:44:00,14:44:00,8101395,10,,0,0,
3537,14:46:00,14:47:00,8100080,11,,0,0,
3537,14:50:00,14:50:00,8101676,12,,0,0,
3537,14:54:00,14:54:00,8100081,13,,0,0,
3537,14:57:00,14:58:00,8101157,14,,0,0,
3537,15:01:00,15:01:00,8100797,15,,0,0,
3537,15:06:00,15:06:00,8101496,16,,0,0,
3537,15:09:00,15:18:00,8100147,17,,0,0,
3538,15:09:00,15:18:00,8100147,17,,0,0,
3538,15:21:00,15:22:00,8100148,18,,0,0,
3538,15:25:00,15:25:00,8100382,19,,0,0,
3538,15:29:00,15:30:00,8100368,20,,0,0,
3538,15:32:00,15:33:00,8101267,21,,0,0,
3538,15:36:00,15:36:00,8101375,22,,0,0,
3538,15:40:00,15:41:00,8100056,23,,0,0,
3538,15:50:00,15:51:00,8101284,24,,0,0,
3538,15:55:00,15:56:00,8100745,25,,0,0,
3538,16:00:00,16:02:00,8101598,26,,0,0,
3538,16:07:00,16:07:00,8100862,27,,0,0,
3538,16:11:00,16:12:00,8100529,28,,0,0,
3538,16:14:00,16:15:00,8101720,29,,0,0,
3538,16:18:00,16:18:00,8100270,30,,1,0,
3539,11:24:00,11:24:00,8100141,1,,0,1,
3539,11:26:00,11:26:00,8102042,2,,0,0,
3539,11:29:00,11:30:00,8100143,3,,0,0,
3539,11:34:00,11:34:00,8101274,4,,0,0,
3539,11:39:00,11:39:00,8100144,5,,0,0,
3539,11:42:00,11:43:00,8101005,6,,0,0,
3539,11:46:00,11:46:00,8100145,7,,0,0,
3539,11:50:00,11:50:00,8100657,8,,0,0,
3539,11:54:00,11:54:00,8100146,9,,0,0,
3539,11:59:00,12:00:00,8100149,10,,0,0,
3539,12:05:00,12:05:00,8101055,11,,0,0,
3539,12:09:00,12:10:00,8101241,12,,0,0,
3539,12:12:00,12:13:00,8100419,13,,0,0,
3539,12:16:00,12:16:00,8101126,14,,0,0,
3539,12:22:00,12:32:00,8100092,15,,0,0,
3539,12:38:00,12:39:00,8101447,16,,0,0,
3539,12:42:00,12:43:00,8100781,17,,0,0,
3539,12:44:00,12:45:00,8101238,18,,0,0,
3539,12:48:00,12:48:00,8100086,19,,0,0,
3539,12:52:00,12:52:00,8101783,20,,0,0,
3539,12:55:00,12:56:00,8101877,21,,0,0,
3539,13:04:00,13:20:00,8100147,22,,0,0,
3539,13:22:00,13:23:00,8101496,23,,0,0,
3539,13:27:00,13:28:00,8100797,24,,0,0,
3539,13:30:00,13:31:00,8101157,25,,0,0,
3539,13:34:00,13:34:00,8100081,26,,0,0,
3539,13:38:00,13:38:00,8101676,27,,0,0,
3539,13:41:00,13:42:00,8100080,28,,0,0,
3539,13:44:00,13:44:00,8101395,29,,0,0,
3539,13:47:00,13:48:00,8100079,30,,0,0,
3539,13:51:00,13:51:00,8103644,31,,0,0,
3539,13:53:00,13:53:00,8101093,32,,0,0,
