route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,trip_type
69,000004,5688,Pamhagen Bahnhof,,,4900,,1
69,000033,5689,Pamhagen Bahnhof,,,4901,,1
69,000000,5690,Neusiedl am See Bahnhof,,,4902,,1
69,000004,5691,Pamhagen Bahnhof,,,4903,,1
69,000033,5692,Neusiedl am See Bahnhof,,,4904,,1
69,000033,5693,Pamhagen Bahnhof,,,4905,,1
69,000000,5694,Pamhagen Bahnhof,,,4906,,1
69,000000,5695,Neusiedl am See Bahnhof,,,4907,,1
69,000000,5696,Pamhagen Bahnhof,,,4908,,1
69,000000,5697,Neusiedl am See Bahnhof,,,4909,,1
69,000000,5698,Pamhagen Bahnhof,,,4910,,1
69,000000,5699,Neusiedl am See Bahnhof,,,4911,,1
69,000004,5700,Pamhagen Bahnhof,,,4912,,1
1,000231,5701,Salzburg Hbf,IC 793,,4913,,1
1,000249,5702,Salzburg Hbf,IC 793,,4914,,1
69,000000,5703,Neusiedl am See Bahnhof,,,4915,,1
69,000033,5704,Pamhagen Bahnhof,,,4916,,1
69,000004,5705,Neusiedl am See Bahnhof,,,4917,,1
69,000004,5706,Pamhagen Bahnhof,,,4918,,1
69,000033,5707,Pamhagen Bahnhof,,,4919,,1
1,000105,5708,Klagenfurt Hbf,IC 794,,4920,,1
1,000259,5709,Klagenfurt Hbf,IC 794,,4920,,1
69,000000,5710,Neusiedl am See Bahnhof,,,4921,,1
69,000000,5711,Pamhagen Bahnhof,,,4922,,1
30,000000,5712,Lindau (Bodensee) Insel,,,4923,,1
30,000000,5713,Bludenz Bahnhof,,,4924,,1
30,000000,5714,Lindau (Bodensee) Insel,,,4925,,1
30,000000,5715,Bludenz Bahnhof,,,4926,,1
52,000000,5716,Lindau (Bodensee) Insel,,,4927,,1
30,000000,5717,Lindau (Bodensee) Insel,,,4927,,1
30,000000,5718,Bludenz Bahnhof,,,4928,,1
52,000000,5719,Lindau (Bodensee) Insel,,,4929,,1
30,000000,5720,Lindau (Bodensee) Insel,,,4929,,1
30,000000,5721,Bludenz Bahnhof,,,4930,,1
30,000000,5722,Lindau (Bodensee) Insel,,,4931,,1
30,000000,5723,Bludenz Bahnhof,,,4932,,1
69,000033,5724,Pamhagen Bahnhof,,,4933,,1
69,000033,5725,Pamhagen Bahnhof,,,4934,,1
69,000004,5726,Neusiedl am See Bahnhof,,,4935,,1
69,000000,5727,Pamhagen Bahnhof,,,4936,,1
69,000033,5728,Pamhagen Bahnhof,,,4937,,1
69,000004,5729,Neusiedl am See Bahnhof,,,4938,,1
69,000004,5730,Pamhagen Bahnhof,,,4939,,1
69,000033,5731,Pamhagen Bahnhof,,,4940,,1
69,000004,5732,Neusiedl am See Bahnhof,,,4941,,1
69,000004,5733,Pamhagen Bahnhof,,,4942,,1
69,000033,5734,Pamhagen Bahnhof,,,4943,,1
69,000004,5735,Neusiedl am See Bahnhof,,,4944,,1
69,000000,5736,Pamhagen Bahnhof,,,4945,,1
69,000004,5737,Neusiedl am See Bahnhof,,,4946,,1
69,000000,5738,Pamhagen Bahnhof,,,4947,,1
3,000231,5739,Flughafen Wien Bahnhof,RJ 797,,4948,,1
3,000249,5740,Flughafen Wien Bahnhof,RJ 797,,4949,,1
69,000000,5741,Neusiedl am See Bahnhof,,,4950,,1
69,000000,5742,Pamhagen Bahnhof,,,4951,,1
69,000004,5743,Neusiedl am See Bahnhof,,,4952,,1
69,000000,5744,Pamhagen Bahnhof,,,4953,,1
69,000033,5745,Neusiedl am See Bahnhof,,,4954,,1
69,000033,5746,Neusiedl am See Bahnhof,,,4955,,1
69,000033,5747,Neusiedl am See Bahnhof,,,4956,,1
69,000033,5748,Neusiedl am See Bahnhof,,,4957,,1
69,000033,5749,Neusiedl am See Bahnhof,,,4958,,1
3,000000,5750,Linz/Donau Hbf,RJ 820,,4959,,1
3,000044,5751,Linz/Donau Hbf,RJ 820,,4959,,1
3,000000,5752,Flughafen Wien Bahnhof,RJ 821,,4960,,1
3,000033,5753,Flughafen Wien Bahnhof,RJ 823,,4961,,1
3,000004,5754,Flughafen Wien Bahnhof,RJ 823,,4962,,1
3,000034,5755,Flughafen Wien Bahnhof,RJ 825,,4963,,1
3,000033,5756,Flughafen Wien Bahnhof,RJ 825,,4964,,1
3,000037,5757,Flughafen Wien Bahnhof,RJ 825,,4965,,1
3,000000,5758,Salzburg Hbf,RJ 840,,4966,,1
3,000000,5759,Linz/Donau Hbf,RJ 841,,4967,,1
3,000044,5760,Wien Hbf,RJ 843,,4968,,1
3,000000,5761,Linz/Donau Hbf,RJ 845,,4969,,1
3,000033,5762,Wels Hbf,RJ 846,,4970,,1
3,000033,5763,Salzburg Hbf,RJ 848,,4971,,1
3,000004,5764,Salzburg Hbf,RJ 848,,4972,,1
3,000000,5765,Wien Hbf,RJ 850,,4973,,1
2,000000,5766,Wien Hbf,D 852,,4974,,1
3,000000,5767,Graz Hbf,RJ 853,,4975,,1
2,000033,5768,Graz Hbf,D 855,,4976,,1
2,000033,5769,Wien Hbf,D 858,,4977,,1
2,000033,5770,Villach Hbf,D 859,,4978,,1
2,000261,5771,Villach Hbf,D 859,,4978,,1
3,000044,5772,Bregenz Bahnhof,RJ 860,,4979,,1
3,000045,5773,Bregenz Bahnhof,RJ 860,,4980,,1
4,000033,5774,Flughafen Wien Bahnhof,RJX 861,,4981,,1
4,000004,5775,Flughafen Wien Bahnhof,RJX 861,,4982,,1
4,000000,5776,Bregenz Bahnhof,RJX 862,,4983,,1
4,000000,5777,Flughafen Wien Bahnhof,RJX 863,,4984,,1
4,000000,5778,Bregenz Bahnhof,RJX 864,,4985,,1
3,000044,5779,Wien Hbf,RJ 865,,4986,,1
3,000045,5780,Wien Hbf,RJ 865,,4987,,1
4,000000,5781,Bregenz Bahnhof,RJX 866,,4988,,1
4,000000,5782,Flughafen Wien Bahnhof,RJX 867,,4989,,1
4,000000,5783,Innsbruck Hbf,RJX 868,,4990,,1
4,000000,5784,Flughafen Wien Bahnhof,RJX 869,,4991,,1
1,000231,5785,Klagenfurt Hbf,IC 894,,4992,,1
1,000249,5786,Klagenfurt Hbf,IC 894,,4993,,1
1,000231,5787,Salzburg Hbf,IC 895,,4994,,1
1,000249,5788,Salzburg Hbf,IC 895,,4995,,1
1,000000,5789,Klagenfurt Hbf,IC 898,,4996,,1
1,000231,5790,Klagenfurt Hbf,IC 898,,4996,,1
2,000231,5791,Salzburg Hbf,D 899,,4997,,1
2,000249,5792,Bad Gastein Bahnhof,D 899,,4998,,1
70,000262,5793,Flughafen Wien Bahnhof,CAT 9011,,4999,,1
70,000262,5794,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9012,,5000,,1
70,000262,5795,Flughafen Wien Bahnhof,CAT 9013,,5001,,1
70,000262,5796,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9014,,5002,,1
70,000262,5797,Flughafen Wien Bahnhof,CAT 9015,,5003,,1
70,000262,5798,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9016,,5004,,1
70,000262,5799,Flughafen Wien Bahnhof,CAT 9017,,5005,,1
70,000262,5800,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9018,,5006,,1
70,000262,5801,Flughafen Wien Bahnhof,CAT 9019,,5007,,1
70,000262,5802,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9020,,5008,,1
70,000262,5803,Flughafen Wien Bahnhof,CAT 9021,,5009,,1
70,000262,5804,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9022,,5010,,1
70,000262,5805,Flughafen Wien Bahnhof,CAT 9023,,5011,,1
70,000262,5806,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9024,,5012,,1
70,000262,5807,Flughafen Wien Bahnhof,CAT 9025,,5013,,1
70,000262,5808,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9026,,5014,,1
70,000262,5809,Flughafen Wien Bahnhof,CAT 9027,,5015,,1
70,000262,5810,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9028,,5016,,1
70,000262,5811,Flughafen Wien Bahnhof,CAT 9029,,5017,,1
70,000262,5812,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9030,,5018,,1
70,000262,5813,Flughafen Wien Bahnhof,CAT 9031,,5019,,1
70,000262,5814,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9032,,5020,,1
70,000262,5815,Flughafen Wien Bahnhof,CAT 9033,,5021,,1
70,000262,5816,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9034,,5022,,1
70,000262,5817,Flughafen Wien Bahnhof,CAT 9035,,5023,,1
70,000262,5818,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9036,,5024,,1
70,000262,5819,Flughafen Wien Bahnhof,CAT 9037,,5025,,1
70,000262,5820,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9038,,5026,,1
70,000262,5821,Flughafen Wien Bahnhof,CAT 9039,,5027,,1
70,000262,5822,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9040,,5028,,1
70,000262,5823,Flughafen Wien Bahnhof,CAT 9041,,5029,,1
70,000262,5824,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9042,,5030,,1
70,000262,5825,Flughafen Wien Bahnhof,CAT 9043,,5031,,1
70,000262,5826,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9044,,5032,,1
70,000262,5827,Flughafen Wien Bahnhof,CAT 9045,,5033,,1
70,000262,5828,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9046,,5034,,1
70,000262,5829,Flughafen Wien Bahnhof,CAT 9047,,5035,,1
70,000262,5830,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9048,,5036,,1
70,000262,5831,Flughafen Wien Bahnhof,CAT 9049,,5037,,1
70,000262,5832,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9050,,5038,,1
70,000262,5833,Flughafen Wien Bahnhof,CAT 9051,,5039,,1
70,000262,5834,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9052,,5040,,1
70,000262,5835,Flughafen Wien Bahnhof,CAT 9053,,5041,,1
70,000262,5836,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9054,,5042,,1
70,000262,5837,Flughafen Wien Bahnhof,CAT 9055,,5043,,1
70,000262,5838,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9056,,5044,,1
70,000262,5839,Flughafen Wien Bahnhof,CAT 9057,,5045,,1
70,000262,5840,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9058,,5046,,1
70,000262,5841,Flughafen Wien Bahnhof,CAT 9059,,5047,,1
70,000262,5842,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9060,,5048,,1
70,000262,5843,Flughafen Wien Bahnhof,CAT 9061,,5049,,1
70,000262,5844,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9062,,5050,,1
70,000262,5845,Flughafen Wien Bahnhof,CAT 9063,,5051,,1
70,000262,5846,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9064,,5052,,1
70,000262,5847,Flughafen Wien Bahnhof,CAT 9065,,5053,,1
70,000262,5848,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9066,,5054,,1
70,000262,5849,Flughafen Wien Bahnhof,CAT 9067,,5055,,1
70,000262,5850,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9068,,5056,,1
70,000262,5851,Flughafen Wien Bahnhof,CAT 9069,,5057,,1
70,000262,5852,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9070,,5058,,1
70,000262,5853,Flughafen Wien Bahnhof,CAT 9071,,5059,,1
70,000262,5854,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9072,,5060,,1
70,000262,5855,Flughafen Wien Bahnhof,CAT 9073,,5061,,1
70,000262,5856,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9074,,5062,,1
70,000262,5857,Flughafen Wien Bahnhof,CAT 9075,,5063,,1
70,000262,5858,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9076,,5064,,1
70,000262,5859,Flughafen Wien Bahnhof,CAT 9077,,5065,,1
70,000262,5860,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9078,,5066,,1
70,000262,5861,Flughafen Wien Bahnhof,CAT 9079,,5067,,1
70,000262,5862,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9080,,5068,,1
70,000262,5863,Flughafen Wien Bahnhof,CAT 9081,,5069,,1
70,000262,5864,Wien Mitte-Landstraße (CAT) Bahnhof,CAT 9082,,5070,,1
21,000050,5865,Amstetten NÖ Bahnhof,,,5071,,1
21,000050,5866,Amstetten NÖ Bahnhof,,,5072,,1
21,000033,5867,Amstetten NÖ Bahnhof,,,5073,,1
21,000033,5868,St.Pölten Hbf,,,5074,,1
21,000033,5869,Amstetten NÖ Bahnhof,,,5075,,1
21,000033,5870,Amstetten NÖ Bahnhof,,,5076,,1
21,000033,5871,Amstetten NÖ Bahnhof,,,5077,,1
71,000000,5872,Böckstein Bahnhof,ASTB 9602,,5078,,1
71,000000,5873,Mallnitz-Obervellach Bahnhof,ASTB 9603,,5079,,1
71,000000,5874,Böckstein Bahnhof,ASTB 9604,,5080,,1
71,000000,5875,Mallnitz-Obervellach Bahnhof,ASTB 9605,,5081,,1
71,000000,5876,Böckstein Bahnhof,ASTB 9606,,5082,,1
71,000000,5877,Mallnitz-Obervellach Bahnhof,ASTB 9607,,5083,,1
71,000000,5878,Böckstein Bahnhof,ASTB 9608,,5084,,1
71,000000,5879,Mallnitz-Obervellach Bahnhof,ASTB 9609,,5085,,1
71,000000,5880,Böckstein Bahnhof,ASTB 9610,,5086,,1
71,000000,5881,Mallnitz-Obervellach Bahnhof,ASTB 9611,,5087,,1
71,000000,5882,Böckstein Bahnhof,ASTB 9612,,5088,,1
71,000000,5883,Mallnitz-Obervellach Bahnhof,ASTB 9613,,5089,,1
71,000000,5884,Böckstein Bahnhof,ASTB 9614,,5090,,1
71,000000,5885,Mallnitz-Obervellach Bahnhof,ASTB 9615,,5091,,1
71,000000,5886,Böckstein Bahnhof,ASTB 9616,,5092,,1
71,000000,5887,Mallnitz-Obervellach Bahnhof,ASTB 9617,,5093,,1
71,000000,5888,Böckstein Bahnhof,ASTB 9618,,5094,,1
71,000000,5889,Mallnitz-Obervellach Bahnhof,ASTB 9619,,5095,,1
71,000000,5890,Böckstein Bahnhof,ASTB 9620,,5096,,1
71,000000,5891,Mallnitz-Obervellach Bahnhof,ASTB 9621,,5097,,1
71,000000,5892,Böckstein Bahnhof,ASTB 9622,,5098,,1
71,000000,5893,Mallnitz-Obervellach Bahnhof,ASTB 9623,,5099,,1
71,000000,5894,Böckstein Bahnhof,ASTB 9624,,5100,,1
71,000000,5895,Mallnitz-Obervellach Bahnhof,ASTB 9625,,5101,,1
71,000000,5896,Böckstein Bahnhof,ASTB 9626,,5102,,1
71,000000,5897,Mallnitz-Obervellach Bahnhof,ASTB 9627,,5103,,1
71,000000,5898,Böckstein Bahnhof,ASTB 9628,,5104,,1
71,000000,5899,Mallnitz-Obervellach Bahnhof,ASTB 9629,,5105,,1
71,000000,5900,Böckstein Bahnhof,ASTB 9630,,5106,,1
71,000000,5901,Mallnitz-Obervellach Bahnhof,ASTB 9631,,5107,,1
71,000000,5902,Böckstein Bahnhof,ASTB 9632,,5108,,1
71,000000,5903,Mallnitz-Obervellach Bahnhof,ASTB 9633,,5109,,1
71,000000,5904,Böckstein Bahnhof,ASTB 9634,,5110,,1
71,000000,5905,Mallnitz-Obervellach Bahnhof,ASTB 9635,,5111,,1
71,000000,5906,Böckstein Bahnhof,ASTB 9636,,5112,,1
71,000000,5907,Mallnitz-Obervellach Bahnhof,ASTB 9637,,5113,,1
42,000000,5908,St.Valentin Bahnhof,,,5114,,1
42,000000,5909,St.Valentin Bahnhof,,,5115,,1
42,000000,5910,St.Valentin Bahnhof,,,5116,,1
42,000000,5911,St.Valentin Bahnhof,,,5117,,1
42,000000,5912,Amstetten NÖ Bahnhof,,,5118,,1
42,000000,5913,St.Valentin Bahnhof,,,5119,,1
42,000000,5914,St.Valentin Bahnhof,,,5120,,1
42,000000,5915,Amstetten NÖ Bahnhof,,,5121,,1
42,000000,5916,St.Valentin Bahnhof,,,5122,,1
42,000000,5917,St.Valentin Bahnhof,,,5123,,1
42,000000,5918,Amstetten NÖ Bahnhof,,,5124,,1
42,000000,5919,St.Valentin Bahnhof,,,5125,,1
42,000000,5920,Amstetten NÖ Bahnhof,,,5126,,1
42,000000,5921,St.Valentin Bahnhof,,,5127,,1
42,000000,5922,Amstetten NÖ Bahnhof,,,5128,,1
42,000000,5923,St.Valentin Bahnhof,,,5129,,1
42,000000,5924,Amstetten NÖ Bahnhof,,,5130,,1
42,000000,5925,St.Valentin Bahnhof,,,5131,,1
42,000000,5926,Amstetten NÖ Bahnhof,,,5132,,1
42,000000,5927,St.Valentin Bahnhof,,,5133,,1
42,000000,5928,Amstetten NÖ Bahnhof,,,5134,,1
42,000033,5929,St.Valentin Bahnhof,,,5135,,1
42,000000,5930,Amstetten NÖ Bahnhof,,,5136,,1
42,000000,5931,Amstetten NÖ Bahnhof,,,5137,,1
42,000000,5932,Amstetten NÖ Bahnhof,,,5138,,1
42,000035,5933,Amstetten NÖ Bahnhof,,,5139,,1
42,000000,5934,St.Valentin Bahnhof,,,5140,,1
42,000050,5935,Amstetten NÖ Bahnhof,,,5141,,1
42,000080,5936,Amstetten NÖ Bahnhof,,,5142,,1
42,000000,5937,St.Valentin Bahnhof,,,5143,,1
42,000036,5938,Amstetten NÖ Bahnhof,,,5144,,1
42,000000,5939,Amstetten NÖ Bahnhof,,,5145,,1
72,008065,5940,Hamburg Hbf,ICE 1020,,5168,,1
72,008066,5941,Hamburg Hbf,ICE 1020,,5168,,1
72,008067,5942,Hamburg Hbf,ICE 1020,,5169,,1
72,001453,5943,Hamburg Hbf,ICE 1020,,5169,,1
72,000342,5944,Hamburg Hbf,ICE 1020,,5173,,1
72,000273,5945,Hamburg Hbf,ICE 1020,,5173,,1
72,000343,5946,Münster(Westf)Hbf,ICE 1020,,5174,,1
72,000345,5947,Münster(Westf)Hbf,ICE 1020,,5174,,1
72,000346,5948,Hamburg Hbf,ICE 1020,,5175,,1
72,000358,5949,Hamburg Hbf,ICE 1020,,5177,,1
73,000250,5950,Villach Hbf,Bus 10210,,5184,,1
73,000250,5951,Villach Hbf,Bus 10212,,5185,,1
73,000250,5952,Ljubljana,Bus 10213,,5186,,1
73,000250,5953,Villach Hbf,Bus 10314,,5212,,1
73,000250,5954,Ljubljana,Bus 10315,,5213,,1
2,000469,5955,Wien Hbf,D 1160,,5275,,1
20,000469,5956,Wien Hbf,EC 1160,,5275,,1
5,000571,5957,Wien Hbf (Autoreisezuganlage),NJ 1234,,5341,,1
7,000033,5958,Linz/Donau Hbf,REX 1771,,6106,,1
7,000033,5959,Linz/Donau Hbf,REX 1777,,6107,,1
7,000000,5960,Linz/Donau Hbf,REX 1779,,6108,,1
7,000000,5961,Linz/Donau Hbf,REX 1781,,6109,,1
7,000000,5962,Linz/Donau Hbf,REX 1783,,6110,,1
7,000000,5963,Linz/Donau Hbf,REX 1785,,6111,,1
1,000112,5964,Hamburg-Altona,IC 2028,,6285,,1
5,000030,5965,Wien Hbf,NJ 235,,6524,,1
20,000000,5966,Wien Hbf,EC 30064,,6675,,1
5,000030,5967,Wien Hbf,NJ 40294,,6965,,1
5,000480,5968,Düsseldorf Hbf,NJ 420,,6985,,1
5,008532,5969,Düsseldorf Hbf,NJ 420,,6986,,1
5,001422,5970,Düsseldorf Hbf,NJ 420,,6987,,1
25,001159,5971,Spielfeld-Straß Bahnhof,R 4430,,6990,,1
25,001159,5972,Maribor,R 4431,,6991,,1
25,001159,5973,Spielfeld-Straß Bahnhof,R 4432,,6992,,1
25,001949,5974,Maribor,R 4433,,6993,,1
25,001158,5975,Spielfeld-Straß Bahnhof,R 4434,,6994,,1
25,002125,5976,Maribor,R 4435,,6995,,1
25,001158,5977,Spielfeld-Straß Bahnhof,R 4436,,6996,,1
25,001159,5978,Maribor,R 4437,,6997,,1
25,001159,5979,Spielfeld-Straß Bahnhof,R 4438,,6998,,1
25,001158,5980,Maribor,R 4439,,6999,,1
25,001158,5981,Spielfeld-Straß Bahnhof,R 4440,,7000,,1
25,001159,5982,Maribor,R 4441,,7001,,1
25,002126,5983,Spielfeld-Straß Bahnhof,R 4442,,7002,,1
25,001159,5984,Maribor,R 4443,,7003,,1
25,002127,5985,Spielfeld-Straß Bahnhof,R 4444,,7004,,1
25,002095,5986,Maribor,R 4445,,7005,,1
25,001846,5987,Maribor,R 4447,,7006,,1
25,001846,5988,Maribor,R 4449,,7007,,1
25,002120,5989,Maribor,R 4451,,7008,,1
25,002096,5990,Maribor,R 4453,,7009,,1
25,002113,5991,Maribor,R 4455,,7010,,1
25,001159,5992,Spielfeld-Straß Bahnhof,R 4456,,7011,,1
25,001159,5993,Maribor,R 4457,,7012,,1
74,002142,5994,Villach Hbf,S 4608,,7047,,1
25,000033,5995,Fehring Bahnhof,R 4743,,7055,,1
25,000033,5996,Fehring Bahnhof,R 4765,,7056,,1
5,000359,5997,Hamburg-Altona,NJ 490,,7057,,1
25,000228,5998,Feldkirch Bahnhof,R 5703,,7255,,1
7,000228,5999,Feldkirch Bahnhof,REX 5705,,7256,,1
25,000228,6000,Feldkirch Bahnhof,R 5707,,7257,,1
25,000228,6001,Feldkirch Bahnhof,R 5715,,7267,,1
25,000228,6002,Feldkirch Bahnhof,R 5721,,7273,,1
25,000228,6003,Feldkirch Bahnhof,R 5723,,7274,,1
25,000228,6004,Feldkirch Bahnhof,R 5725,,7275,,1
25,000228,6005,Feldkirch Bahnhof,R 5727,,7276,,1
25,000228,6006,Feldkirch Bahnhof,R 5729,,7277,,1
25,000000,6007,Linz/Donau Hbf,R 5907,,7361,,1
7,000000,6008,Linz/Donau Hbf,REX 5907,,7361,,1
25,000000,6009,Linz/Donau Hbf,R 5909,,7362,,1
7,000000,6010,Linz/Donau Hbf,REX 5909,,7362,,1
25,000000,6011,Linz/Donau Hbf,R 5913,,7367,,1
7,000000,6012,Linz/Donau Hbf,REX 5913,,7367,,1
25,000000,6013,Linz/Donau Hbf,R 5919,,7368,,1
7,000000,6014,Linz/Donau Hbf,REX 5919,,7368,,1
25,000000,6015,Linz/Donau Hbf,R 5923,,7372,,1
7,000000,6016,Linz/Donau Hbf,REX 5923,,7372,,1
25,000000,6017,Linz/Donau Hbf,R 5927,,7373,,1
7,000004,6018,Linz/Donau Hbf,REX 5927,,7373,,1
7,000000,6019,Neumarkt-Kallham Bahnhof,REX 5933,,7379,,1
25,000000,6020,Neumarkt-Kallham Bahnhof,R 5935,,7380,,1
7,000000,6021,Wels Hbf,REX 5937,,7381,,1
25,000000,6022,Wels Hbf,R 5939,,7382,,1
25,000000,6023,Linz/Donau Hbf,R 5961,,7393,,1
7,000000,6024,Linz/Donau Hbf,REX 5961,,7393,,1
25,000000,6025,Linz/Donau Hbf,R 5965,,7394,,1
7,000000,6026,Linz/Donau Hbf,REX 5965,,7394,,1
25,000000,6027,Neumarkt-Kallham Bahnhof,R 5967,,7395,,1
25,000033,6028,Neumarkt-Kallham Bahnhof,R 5967,,7395,,1
25,000000,6029,Neumarkt-Kallham Bahnhof,R 5969,,7396,,1
25,000033,6030,Neumarkt-Kallham Bahnhof,R 5971,,7402,,1
25,000000,6031,Linz/Donau Hbf,R 5973,,7403,,1
7,000000,6032,Linz/Donau Hbf,REX 5973,,7403,,1
25,000035,6033,Neumarkt-Kallham Bahnhof,R 5975,,7404,,1
25,000000,6034,Neumarkt-Kallham Bahnhof,R 5977,,7405,,1
25,000035,6035,Neumarkt-Kallham Bahnhof,R 5979,,7406,,1
25,000000,6036,Linz/Donau Hbf,R 5981,,7409,,1
7,000000,6037,Linz/Donau Hbf,REX 5981,,7409,,1
25,000000,6038,Neumarkt-Kallham Bahnhof,R 5983,,7410,,1
25,000000,6039,Linz/Donau Hbf,R 5985,,7411,,1
7,000000,6040,Linz/Donau Hbf,REX 5985,,7411,,1
25,000000,6041,Braunau/Inn Bahnhof,R 5989,,7412,,1
25,000000,6042,Wels Hbf,R 5991,,7418,,1
25,000000,6043,Braunau/Inn Bahnhof,R 5997,,7419,,1
2,000000,6044,Salzburg Hbf,D 70462,,7680,,1
75,002843,6045,Verona Porta Nuova,EC 83,,7991,,1
25,000000,6046,Szombathely,R 8902,,8079,,1
25,000000,6047,Sopron,R 8903,,8080,,1
72,000334,6048,Passau Hbf,ICE 927,,8141,,1
72,003027,6049,Passau Hbf,ICE 927,,8142,,1
72,003028,6050,Passau Hbf,ICE 927,,8142,,1
72,008577,6051,Passau Hbf,ICE 927,,8143,,1
72,003029,6052,Passau Hbf,ICE 927,,8145,,1
72,003030,6053,Passau Hbf,ICE 927,,8146,,1
72,003031,6054,Passau Hbf,ICE 927,,8147,,1
72,000273,6055,Passau Hbf,ICE 927,,8148,,1
72,000275,6056,Passau Hbf,ICE 927,,8149,,1
72,000361,6057,Passau Hbf,ICE 927,,8150,,1
72,000348,6058,Passau Hbf,ICE 927,,8151,,1
72,001453,6059,Hamburg-Altona,ICE 928,,8152,,1
72,003032,6060,Hamburg-Altona,ICE 928,,8153,,1
72,003033,6061,Hamburg-Altona,ICE 928,,8153,,1
72,003034,6062,Hamburg-Altona,ICE 928,,8153,,1
72,001396,6063,Hamburg-Altona,ICE 928,,8154,,1
72,008580,6064,Passau Hbf,ICE 929,,8155,,1
72,008581,6065,Passau Hbf,ICE 929,,8155,,1
72,003043,6066,Passau Hbf,ICE 929,,8158,,1
72,000274,6067,Passau Hbf,ICE 929,,8159,,1
72,000358,6068,Passau Hbf,ICE 929,,8160,,1
72,000348,6069,Passau Hbf,ICE 929,,8160,,1
1,001826,6070,Budapest-Keleti,IC 931,,8168,,1
1,000000,6071,Sopron,IC 932,,8171,,1
1,000000,6072,Budapest-Keleti,IC 933,,8172,,1
1,000000,6073,Sopron,IC 934,,8173,,1
1,003002,6074,Budapest-Keleti,IC 935,,8176,,1
1,000000,6075,Sopron,IC 936,,8177,,1
1,003017,6076,Budapest-Keleti,IC 937,,8178,,1
1,003018,6077,Budapest-Keleti,IC 937,,8179,,1
1,001826,6078,Sopron,IC 938,,8180,,1
1,000000,6079,Sopron,IC 942,,8200,,1
1,000000,6080,Budapest-Keleti,IC 943,,8208,,1
1,000000,6081,Sopron,IC 944,,8228,,1
1,003002,6082,Budapest-Keleti,IC 945,,8231,,1
1,003003,6083,Budapest-Keleti,IC 945,,8232,,1
1,000000,6084,Sopron,IC 946,,8242,,1
1,003002,6085,Budapest-Keleti,IC 947,,8248,,1
25,000000,6086,Sopron,R 9839,,8262,,1
20,000000,6087,Bohumin,EC 100,,8275,,1
20,000000,6088,Wien Hbf,EC 101,,8276,,1
20,000000,6089,Warszawa Wschodnia,EC 102,,8277,,1
20,000000,6090,Wien Hbf,EC 103,,8279,,1
20,000000,6091,Bohumin,EC 104,,8280,,1
20,000000,6092,Graz Hbf,EC 105,,8281,,1
20,000000,6093,Gdynia Glowna,EC 106,,8282,,1
20,000000,6094,Wien Hbf,EC 107,,8283,,1
3,000231,6095,München Hbf,RJ 110,,8284,,1
3,000249,6096,München Hbf,RJ 110,,8285,,1
3,000249,6097,Bad Gastein Bahnhof,RJ 110,,8286,,1
3,000000,6098,Klagenfurt Hbf,RJ 111,,8287,,1
3,000231,6099,Klagenfurt Hbf,RJ 111,,8287,,1
3,000249,6100,Klagenfurt Hbf,RJ 111,,8288,,1
20,000231,6101,Frankfurt(Main)Hbf,EC 112,,8290,,1
20,000249,6102,Frankfurt(Main)Hbf,EC 112,,8291,,1
20,000249,6103,Bad Gastein Bahnhof,EC 112,,8292,,1
